"ppm","intensity"
0.639713183662398,201728
0.639556894396227,-5888
0.639400605130058,-636160
0.639244315863888,-1208832
0.639088026597719,-1242880
0.638931737331548,-727040
0.638775448065378,-196608
0.638619158799209,-40704
0.638462869533038,75264
0.638306580266869,787200
0.638150291000699,2238464
0.637994001734528,4028928
0.637837712468359,5731840
0.637681423202189,7014144
0.63752513393602,7402240
0.637368844669849,6508800
0.637212555403678,4608256
0.63705626613751,2603264
0.636899976871339,1268480
0.63674368760517,750080
0.636587398339,815616
0.636431109072831,1310720
0.63627481980666,2267648
0.63611853054049,3712768
0.635962241274321,5376512
0.63580595200815,6519296
0.635649662741981,6280960
0.635493373475811,4538368
0.63533708420964,2307072
0.635180794943471,950272
0.635024505677301,1003520
0.634868216411132,2005760
0.634711927144961,3313664
0.63455563787879,4641024
0.634399348612622,5816576
0.634243059346451,6470144
0.634086770080282,6187264
0.633930480814112,4869376
0.633774191547941,2915584
0.633617902281772,1085184
0.633461613015601,-52736
0.633305323749433,-697600
0.633149034483262,-1542400
0.632992745217093,-2676224
0.632836455950923,-3223296
0.632680166684752,-2585088
0.632523877418583,-1587456
0.632367588152412,-1587712
0.632211298886244,-2644992
0.632055009620073,-3486464
0.631898720353902,-3304448
0.631742431087734,-2646784
0.631586141821563,-2270208
0.631429852555394,-2033152
0.631273563289223,-1507840
0.631117274023053,-1026304
0.630960984756884,-1348352
0.630804695490713,-2491648
0.630648406224545,-3488768
0.630492116958374,-3369472
0.630335827692205,-2161408
0.630179538426034,-908032
0.630023249159864,-701696
0.629866959893695,-1588480
0.629710670627524,-2504704
0.629554381361356,-2502400
0.629398092095185,-1805824
0.629241802829014,-1252608
0.629085513562845,-1010944
0.628929224296675,-621824
0.628772935030506,-169728
0.628616645764335,-374784
0.628460356498165,-1273856
0.628304067231996,-1838592
0.628147777965825,-1440512
0.627991488699656,-794880
0.627835199433486,-704000
0.627678910167315,-669440
0.627522620901146,261376
0.627366331634976,1828864
0.627210042368807,2863616
0.627053753102636,3046656
0.626897463836467,3273472
0.626741174570297,4198656
0.626584885304126,5372928
0.626428596037957,6069248
0.626272306771787,6141440
0.626116017505618,5685248
0.625959728239447,4559104
0.625803438973277,2835200
0.625647149707108,1338624
0.625490860440937,1068032
0.625334571174768,2049536
0.625178281908598,3126016
0.625021992642427,3015936
0.624865703376258,1493504
0.624709414110088,-509952
0.624553124843919,-1885184
0.624396835577748,-2329088
0.624240546311579,-2308096
0.624084257045409,-2209792
0.623927967779238,-1885952
0.623771678513069,-1170432
0.623615389246899,-488960
0.62345909998073,-548608
0.623302810714559,-1521920
0.623146521448389,-2836992
0.62299023218222,-3697408
0.622833942916049,-3543552
0.62267765364988,-2162176
0.62252136438371,204544
0.622365075117539,2825216
0.62220878585137,4930816
0.6220524965852,6287104
0.621896207319031,7016704
0.62173991805286,6879744
0.62158362878669,5299712
0.621427339520521,2432256
0.62127105025435,-269312
0.621114760988181,-1204992
0.620958471722011,-328704
0.620802182455842,797952
0.620645893189671,794368
0.620489603923501,-119552
0.620333314657332,-763904
0.620177025391161,-649728
0.620020736124992,-414208
0.619864446858822,-692480
0.619708157592651,-1255680
0.619551868326482,-1602816
0.619395579060312,-1835008
0.619239289794143,-2285824
0.619083000527972,-2534400
0.618926711261802,-1609216
0.618770421995633,659968
0.618614132729462,3154688
0.618457843463293,4710912
0.618301554197123,5369344
0.618145264930954,5882112
0.617988975664783,6344192
0.617832686398613,6014720
0.617676397132444,4518400
0.617520107866273,2584576
0.617363818600104,1253376
0.617207529333934,692992
0.617051240067763,241664
0.616894950801594,-445696
0.616738661535424,-766720
0.616582372269255,51456
0.616426083003084,1781760
0.616269793736913,3233280
0.616113504470745,3494912
0.615957215204574,2754816
0.615800925938405,1717760
0.615644636672235,631040
0.615488347406064,-699136
0.615332058139895,-2211840
0.615175768873724,-3480832
0.615019479607556,-4241152
0.614863190341385,-4514048
0.614706901075216,-4206592
0.614550611809046,-3135488
0.614394322542875,-1565184
0.614238033276706,-177920
0.614081744010536,733184
0.613925454744367,1608704
0.613769165478196,2857984
0.613612876212025,4099840
0.613456586945857,4476672
0.613300297679686,3536640
0.613144008413517,1641472
0.612987719147347,-260608
0.612831429881176,-1186304
0.612675140615007,-777216
0.612518851348836,436992
0.612362562082668,1715200
0.612206272816497,3013120
0.612049983550328,4726016
0.611893694284158,6531584
0.611737405017987,7282176
0.611581115751818,6395136
0.611424826485647,4699904
0.611268537219479,3439872
0.611112247953308,3017472
0.610955958687137,3188224
0.610799669420969,3816192
0.610643380154798,4697600
0.610487090888629,5150976
0.610330801622458,4654080
0.610174512356288,3655680
0.610018223090119,3016960
0.609861933823948,2861824
0.60970564455778,2703872
0.609549355291609,2507008
0.609393066025438,2780416
0.609236776759269,3611392
0.609080487493099,4360192
0.60892419822693,4481280
0.608767908960759,4124416
0.608611619694591,3801856
0.60845533042842,3851776
0.608299041162249,4263168
0.60814275189608,4696320
0.60798646262991,4762624
0.607830173363741,4547328
0.60767388409757,4534784
0.6075175948314,4636416
0.607361305565231,3843328
0.60720501629906,1603072
0.607048727032891,-919296
0.606892437766721,-2010624
0.60673614850055,-1620992
0.606579859234381,-1245952
0.606423569968211,-1605120
0.606267280702042,-1755136
0.606110991435871,-929024
0.605954702169702,-768
0.605798412903532,-249856
0.605642123637361,-1444608
0.605485834371192,-2097920
0.605329545105022,-1261824
0.605173255838853,645632
0.605016966572682,2522624
0.604860677306512,3448320
0.604704388040343,3056896
0.604548098774172,1690112
0.604391809508003,291584
0.604235520241833,-174336
0.604079230975662,654336
0.603922941709493,2450176
0.603766652443323,4556288
0.603610363177154,6404352
0.603454073910983,7815168
0.603297784644813,8937472
0.603141495378644,9701120
0.602985206112473,9444352
0.602828916846304,7504384
0.602672627580134,4187648
0.602516338313965,753664
0.602360049047794,-1572864
0.602203759781624,-2191360
0.602047470515455,-928256
0.601891181249284,1963008
0.601734891983115,5450240
0.601578602716945,8068608
0.601422313450774,9001216
0.601266024184605,8451584
0.601109734918435,6936832
0.600953445652266,4858624
0.600797156386095,2859520
0.600640867119925,1737216
0.600484577853756,1574400
0.600328288587585,1591296
0.600171999321416,1234944
0.600015710055246,792320
0.599859420789077,640256
0.599703131522906,673792
0.599546842256736,928256
0.599390552990567,1895424
0.599234263724396,3503616
0.599077974458227,4528896
0.598921685192057,3883008
0.598765395925886,2016512
0.598609106659717,293888
0.598452817393547,-523264
0.598296528127378,-419328
0.598140238861207,646912
0.597983949595037,2593792
0.597827660328868,4590336
0.597671371062697,5631488
0.597515081796528,5742592
0.597358792530358,5811968
0.597202503264187,6218496
0.597046213998018,6298624
0.596889924731848,5184000
0.596733635465679,2664192
0.596577346199508,-601088
0.596421056933339,-3201792
0.596264767667169,-3653632
0.596108478400998,-1709056
0.595952189134829,1205760
0.595795899868659,3540736
0.59563961060249,5276160
0.595483321336319,7261440
0.595327032070148,9399040
0.59517074280398,10721536
0.595014453537809,11131392
0.59485816427164,11672064
0.59470187500547,12797952
0.594545585739299,13596160
0.59438929647313,13222656
0.594233007206959,12055040
0.594076717940791,10803968
0.59392042867462,9358592
0.593764139408451,7271168
0.593607850142281,4771328
0.59345156087611,2637312
0.593295271609941,1456384
0.59313898234377,1432320
0.592982693077602,2394368
0.592826403811431,3585792
0.59267011454526,4065280
0.592513825279092,3850752
0.592357536012921,4018944
0.592201246746752,5043712
0.592044957480582,5711360
0.591888668214411,4619008
0.591732378948242,2300672
0.591576089682071,754432
0.591419800415903,927488
0.591263511149732,1748736
0.591107221883561,1901824
0.590950932617393,1578240
0.590794643351222,1835008
0.590638354085053,2850304
0.590482064818882,3679488
0.590325775552714,3617792
0.590169486286543,2998784
0.590013197020372,2400256
0.589856907754204,1674752
0.589700618488033,331520
0.589544329221864,-1458944
0.589388039955693,-2980352
0.589231750689523,-4045824
0.589075461423354,-5140736
0.588919172157183,-6244352
0.588762882891015,-6387712
0.588606593624844,-5051392
0.588450304358673,-3279616
0.588294015092504,-2481664
0.588137725826334,-2638336
0.587981436560165,-2791168
0.587825147293994,-2905600
0.587668858027824,-3789824
0.587512568761655,-5131520
0.587356279495484,-5221120
0.587199990229315,-3267840
0.587043700963145,-675328
0.586887411696976,881152
0.586731122430805,1575424
0.586574833164635,2543872
0.586418543898466,3765760
0.586262254632295,4210944
0.586105965366126,3723008
0.585949676099956,3431424
0.585793386833785,4241920
0.585637097567616,5887232
0.585480808301446,7586560
0.585324519035277,8820736
0.585168229769106,9321984
0.585011940502936,9049856
0.584855651236767,8442624
0.584699361970596,8176384
0.584543072704427,8448256
0.584386783438257,8808448
0.584230494172088,8704768
0.584074204905917,7813888
0.583917915639747,5983744
0.583761626373578,3430144
0.583605337107407,998912
0.583449047841238,-370688
0.583292758575068,-585984
0.583136469308897,-340736
0.582980180042728,-53504
0.582823890776558,582400
0.582667601510389,1846272
0.582511312244218,3360000
0.582355022978048,4575232
0.582198733711879,5475584
0.582042444445708,6377216
0.581886155179539,7217920
0.581729865913369,7414528
0.581573576647198,6456320
0.581417287381029,4521728
0.581260998114859,2477312
0.58110470884869,1205760
0.580948419582519,841216
0.58079213031635,772352
0.58063584105018,529664
0.580479551784009,432128
0.58032326251784,1041152
0.58016697325167,2193408
0.580010683985501,3084032
0.57985439471933,3282432
0.57969810545316,3160832
0.579541816186991,3224320
0.57938552692082,3487744
0.579229237654651,3661056
0.579072948388481,3510272
0.57891665912231,2805504
0.578760369856141,1340672
0.578604080589971,-616192
0.578447791323802,-2142464
0.578291502057631,-2338816
0.578135212791462,-1144576
0.577978923525292,730880
0.577822634259121,2587392
0.577666344992952,4212224
0.577510055726782,5668608
0.577353766460613,6908672
0.577197477194442,7718656
0.577041187928272,7907584
0.576884898662103,7422720
0.576728609395932,6348032
0.576572320129763,4958464
0.576416030863593,3807744
0.576259741597422,3527168
0.576103452331253,4315904
0.575947163065083,5718272
0.575790873798914,7113728
0.575634584532743,8239104
0.575478295266572,8877312
0.575322006000404,8297472
0.575165716734233,5808128
0.575009427468064,2031104
0.574853138201894,-1187584
0.574696848935725,-2642688
0.574540559669554,-2950144
0.574384270403383,-3326208
0.574227981137215,-3799552
0.574071691871044,-3381760
0.573915402604875,-1573120
0.573759113338705,1148928
0.573602824072534,4065536
0.573446534806365,6612992
0.573290245540194,8287488
0.573133956274026,8994816
0.572977667007855,9322240
0.572821377741684,9631488
0.572665088475516,9198848
0.572508799209345,7329792
0.572352509943176,5083392
0.572196220677005,4402944
0.572039931410837,5341440
0.571883642144666,5688320
0.571727352878495,4010496
0.571571063612327,1690880
0.571414774346156,973568
0.571258485079987,2104320
0.571102195813816,3632640
0.570945906547646,4696832
0.570789617281477,5524992
0.570633328015306,6002688
0.570477038749138,5259520
0.570320749482967,2993152
0.570164460216796,213504
0.570008170950628,-1809408
0.569851881684457,-2802432
0.569695592418288,-3327232
0.569539303152117,-3733760
0.569383013885947,-3709184
0.569226724619778,-2876672
0.569070435353607,-1568768
0.568914146087439,-626176
0.568757856821268,-297984
0.568601567555099,167680
0.568445278288928,1278720
0.568288989022758,2093056
0.568132699756589,1305856
0.567976410490418,-588800
0.56782012122425,-1563904
0.567663831958079,-817408
0.567507542691908,132352
0.567351253425739,-150784
0.567194964159569,-928512
0.5670386748934,-805632
0.566882385627229,-138496
0.566726096361059,-246784
0.56656980709489,-946944
0.566413517828719,-751872
0.56625722856255,627456
0.56610093929638,1748224
0.565944650030211,1666304
0.56578836076404,1225728
0.56563207149787,1671168
0.565475782231701,3176704
0.56531949296553,5235712
0.565163203699361,7424000
0.565006914433191,9158144
0.56485062516702,9582848
0.564694335900851,8383744
0.564538046634681,6188032
0.564381757368512,3783936
0.564225468102341,1485824
0.564069178836171,-486144
0.563912889570002,-1718016
0.563756600303831,-2060288
0.563600311037662,-1799936
0.563444021771492,-1132032
0.563287732505321,-44544
0.563131443239152,1161472
0.562975153972982,2030080
0.562818864706813,2817792
0.562662575440642,4287488
0.562506286174473,6312960
0.562349996908303,7676672
0.562193707642132,7747840
0.562037418375963,7372800
0.561881129109793,7417856
0.561724839843624,7393792
0.561568550577453,6414336
0.561412261311283,4714240
0.561255972045114,3149824
0.561099682778943,1795328
0.560943393512774,150784
0.560787104246604,-1644032
0.560630814980433,-2952448
0.560474525714264,-3834112
0.560318236448094,-4984832
0.560161947181925,-6434304
0.560005657915754,-7281664
0.559849368649585,-6971648
0.559693079383415,-6047488
0.559536790117244,-5329664
0.559380500851075,-4982272
0.559224211584905,-4755456
0.559067922318736,-4652800
0.558911633052565,-4860160
0.558755343786395,-5204480
0.558599054520226,-5097984
0.558442765254055,-4176384
0.558286475987886,-2890496
0.558130186721716,-2223872
0.557973897455545,-2592512
0.557817608189376,-3168768
0.557661318923206,-2776832
0.557505029657037,-1484544
0.557348740390866,-663552
0.557192451124696,-1167360
0.557036161858527,-2100480
0.556879872592356,-1951744
0.556723583326187,-470528
0.556567294060017,1225216
0.556411004793848,2027776
0.556254715527677,1640448
0.556098426261507,309760
0.555942136995338,-1398528
0.555785847729167,-2618624
0.555629558462998,-2728704
0.555473269196828,-2037248
0.555316979930657,-1442816
0.555160690664488,-1374976
0.555004401398318,-1506304
0.554848112132149,-1432064
0.554691822865978,-1094144
0.554535533599807,-508672
0.554379244333639,389632
0.554222955067468,1520128
0.554066665801299,2625536
0.553910376535129,3468288
0.55375408726896,3736320
0.553597798002789,2944256
0.553441508736618,973056
0.55328521947045,-1347584
0.553128930204279,-2763776
0.55297264093811,-2729472
0.55281635167194,-1600768
0.552660062405769,154112
0.5525037731396,2237440
0.552347483873429,4000512
0.552191194607261,4483328
0.55203490534109,3405824
0.551878616074919,1659648
0.551722326808751,437760
0.55156603754258,110592
0.551409748276411,165632
0.55125345901024,-31488
0.55109716974407,-593920
0.550940880477901,-1006592
0.55078459121173,-570880
0.550628301945562,845568
0.550472012679391,2512896
0.550315723413222,3529472
0.550159434147051,3741440
0.550003144880881,3687680
0.549846855614712,3776512
0.549690566348541,3917056
0.549534277082373,3833856
0.549377987816202,3328512
0.549221698550031,2382336
0.549065409283862,1444352
0.548909120017692,1328384
0.548752830751523,2195200
0.548596541485352,2926848
0.548440252219182,2363904
0.548283962953013,966400
0.548127673686842,239872
0.547971384420674,621056
0.547815095154503,1148416
0.547658805888334,1338880
0.547502516622163,1922304
0.547346227355993,3146496
0.547189938089824,3771648
0.547033648823653,2761984
0.546877359557485,879360
0.546721070291314,-576000
0.546564781025143,-1703424
0.546408491758974,-3287296
0.546252202492804,-4800512
0.546095913226635,-4752128
0.545939623960464,-2951168
0.545783334694294,-976128
0.545627045428125,-142848
0.545470756161954,-194048
0.545314466895785,-361984
0.545158177629615,-629248
0.545001888363444,-1260800
0.544845599097275,-1878784
0.544689309831105,-1822464
0.544533020564936,-1140992
0.544376731298765,-642560
0.544220442032596,-1031424
0.544064152766426,-2301696
0.543907863500255,-3845120
0.543751574234086,-4888832
0.543595284967916,-4860416
0.543438995701747,-3548160
0.543282706435576,-1073152
0.543126417169406,2098944
0.542970127903237,5070080
0.542813838637066,6796800
0.542657549370897,6863104
0.542501260104727,5832192
0.542344970838556,4483584
0.542188681572387,2908672
0.542032392306217,843008
0.541876103040048,-1299968
0.541719813773877,-2488320
0.541563524507708,-2320128
0.541407235241538,-1605376
0.541250945975367,-1383168
0.541094656709198,-1822464
0.540938367443028,-2396160
0.540782078176859,-2681856
0.540625788910688,-2532352
0.540469499644518,-1761024
0.540313210378349,-228096
0.540156921112178,1750016
0.540000631846009,3419392
0.539844342579839,4083712
0.539688053313668,3484160
0.539531764047499,1845760
0.539375474781329,-191744
0.53921918551516,-1753088
0.539062896248989,-2171648
0.538906606982819,-1436416
0.53875031771665,-159232
0.538594028450479,931328
0.53843773918431,1444352
0.53828144991814,1414400
0.538125160651971,1156096
0.5379688713858,1078272
0.53781258211963,1474560
0.537656292853461,2359552
0.53750000358729,3535360
0.537343714321121,4862720
0.537187425054951,6350592
0.53703113578878,7845888
0.536874846522611,8750592
0.536718557256441,8387840
0.536562267990272,6795008
0.536405978724101,4910848
0.536249689457931,3710208
0.536093400191762,3332352
0.535937110925591,3333120
0.535780821659422,3564032
0.535624532393252,4251392
0.535468243127083,5233408
0.535311953860912,5804032
0.535155664594742,5621248
0.534999375328573,5232384
0.534843086062402,5236736
0.534686796796233,5332992
0.534530507530063,4792064
0.534374218263892,3668480
0.534217928997723,2910208
0.534061639731553,3220224
0.533905350465384,4290048
0.533749061199213,5246720
0.533592771933042,5474816
0.533436482666874,4888064
0.533280193400703,3739648
0.533123904134534,2373376
0.532967614868364,1004800
0.532811325602193,-378368
0.532655036336024,-1859584
0.532498747069853,-3410432
0.532342457803685,-4963584
0.532186168537514,-6454528
0.532029879271345,-7543552
0.531873590005175,-7520000
0.531717300739004,-5966592
0.531561011472835,-3464960
0.531404722206664,-1191936
0.531248432940496,244736
0.531092143674325,1149696
0.530935854408154,1896448
0.530779565141986,2311424
0.530623275875815,2181120
0.530466986609646,1896448
0.530310697343475,2099712
0.530154408077305,2853888
0.529998118811136,3561984
0.529841829544965,3681536
0.529685540278797,3228160
0.529529251012626,2557952
0.529372961746457,1919744
0.529216672480286,1348096
0.529060383214116,855296
0.528904093947947,496384
0.528747804681776,150784
0.528591515415608,-600064
0.528435226149437,-2048256
0.528278936883266,-3707392
0.528122647617097,-4393728
0.527966358350927,-3275008
0.527810069084758,-755200
0.527653779818587,1908480
0.527497490552417,3756288
0.527341201286248,4701696
0.527184912020077,5234432
0.527028622753908,5950720
0.526872333487738,7163904
0.526716044221567,8434176
0.526559754955398,8579840
0.526403465689228,6818560
0.526247176423059,4012800
0.526090887156888,2123520
0.52593459789072,2161920
0.525778308624549,3241472
0.525622019358378,3959552
0.525465730092209,4072704
0.525309440826039,4245504
0.52515315155987,4715776
0.524996862293699,5055744
0.524840573027529,5091584
0.52468428376136,5235200
0.524527994495189,5772544
0.52437170522902,6432512
0.52421541596285,6895872
0.524059126696679,7250432
0.52390283743051,7652096
0.52374654816434,7895040
0.523590258898171,7688448
0.523433969632,7146240
0.523277680365831,6611968
0.523121391099661,6065408
0.52296510183349,5094144
0.522808812567321,3602176
0.522652523301151,2267904
0.522496234034982,1989632
0.522339944768811,2890752
0.522183655502641,4111360
0.522027366236472,4675328
0.521871076970301,4429056
0.521714787704132,4051712
0.521558498437962,4298240
0.521402209171791,5343232
0.521245919905622,6649088
0.521089630639452,7257344
0.520933341373283,6407168
0.520777052107112,4219904
0.520620762840942,1701376
0.520464473574773,-244224
0.520308184308602,-1702656
0.520151895042433,-3233280
0.519995605776263,-4559104
0.519839316510094,-4464640
0.519683027243923,-2301696
0.519526737977753,926464
0.519370448711584,3430656
0.519214159445413,4265984
0.519057870179244,3742464
0.518901580913074,2629120
0.518745291646903,1601792
0.518589002380734,1297152
0.518432713114564,2138368
0.518276423848395,3823616
0.518120134582224,5400064
0.517963845316054,6111744
0.517807556049885,5969152
0.517651266783714,5381376
0.517494977517545,4552704
0.517338688251375,3515648
0.517182398985204,2551040
0.517026109719035,2221056
0.516869820452865,2909952
0.516713531186696,4454656
0.516557241920525,6208768
0.516400952654356,7362304
0.516244663388186,7299840
0.516088374122015,5973504
0.515932084855846,4126976
0.515775795589676,2932480
0.515619506323507,2991872
0.515463217057336,3598336
0.515306927791165,3349760
0.515150638524997,1754112
0.514994349258826,-36096
0.514838059992657,-467200
0.514681770726487,623104
0.514525481460316,1900800
0.514369192194147,2136064
0.514212902927977,1330176
0.514056613661808,153088
0.513900324395637,-1073408
0.513744035129468,-2386688
0.513587745863298,-3620096
0.513431456597127,-4404224
0.513275167330958,-4592896
0.513118878064788,-4260352
0.512962588798619,-3390976
0.512806299532448,-1959680
0.512650010266277,-281600
0.512493721000109,1085184
0.512337431733938,1798400
0.512181142467769,1863936
0.512024853201599,1427456
0.511868563935428,756224
0.511712274669259,347904
0.511555985403088,626688
0.51139969613692,1406464
0.511243406870749,1955840
0.511087117604578,1760768
0.51093082833841,1093376
0.510774539072239,720384
0.51061824980607,1070336
0.510461960539899,1676288
0.510305671273731,1470720
0.51014938200756,-134144
0.509993092741389,-2394880
0.509836803475221,-3800576
0.50968051420905,-3702528
0.509524224942881,-2947328
0.50936793567671,-2529280
0.50921164641054,-2190080
0.509055357144371,-1172736
0.5088990678782,22528
0.508742778612032,-121856
0.508586489345861,-1897216
0.50843020007969,-3508480
0.508273910813521,-3193088
0.508117621547351,-1471232
0.507961332281182,-434688
0.507805043015011,-1216256
0.507648753748843,-3019520
0.507492464482672,-4438528
0.507336175216501,-4840448
0.507179885950332,-4367616
0.507023596684162,-3356416
0.506867307417993,-2123776
0.506711018151822,-910336
0.506554728885652,249600
0.506398439619483,1372672
0.506242150353312,2189312
0.506085861087143,2349056
0.505929571820973,2073856
0.505773282554802,2156032
0.505616993288633,3030784
0.505460704022463,4195072
0.505304414756294,4845312
0.505148125490123,4774400
0.504991836223953,4317696
0.504835546957784,3744000
0.504679257691613,3194112
0.504522968425444,2974464
0.504366679159274,3265280
0.504210389893105,3556352
0.504054100626934,3047168
0.503897811360764,1809920
0.503741522094595,949760
0.503585232828424,1211904
0.503428943562255,1935616
0.503272654296085,1941760
0.503116365029914,1120512
0.502960075763745,451328
0.502803786497575,583680
0.502647497231406,1150976
0.502491207965235,1606912
0.502334918699065,2018560
0.502178629432896,2636544
0.502022340166725,3214080
0.501866050900556,3270912
0.501709761634386,2717696
0.501553472368217,1734656
0.501397183102046,311296
0.501240893835876,-1531136
0.501084604569707,-3213056
0.500928315303536,-3946752
0.500772026037367,-3714048
0.500615736771197,-3371008
0.500459447505026,-3589888
0.500303158238857,-4125184
0.500146868972687,-4301568
0.499990579706518,-3762432
0.499834290440347,-2445568
0.499678001174177,-314112
0.499521711908008,2308352
0.499365422641837,4366336
0.499209133375668,4740096
0.499052844109498,3506432
0.498896554843327,2135552
0.498740265577158,2127616
0.498583976310988,3562752
0.498427687044819,5118976
0.498271397778648,5410560
0.498115108512479,4208128
0.497958819246309,2478336
0.497802529980138,1436160
0.497646240713969,1553664
0.497489951447799,2333184
0.49733366218163,2909696
0.497177372915459,2851840
0.497021083649289,2447104
0.49686479438312,2333952
0.496708505116949,2916096
0.49655221585078,4048128
0.49639592658461,5144064
0.496239637318439,5617664
0.49608334805227,5382144
0.4959270587861,4984576
0.495770769519931,5112832
0.49561448025376,5892096
0.495458190987591,6819328
0.495301901721421,7497216
0.49514561245525,8169728
0.494989323189081,9171712
0.494833033922911,9984000
0.494676744656742,9440000
0.494520455390571,7168768
0.4943641661244,4396032
0.494207876858232,2805760
0.494051587592061,2804992
0.493895298325892,3433216
0.493739009059722,3847680
0.493582719793551,4131584
0.493426430527382,4414720
0.493270141261211,3988736
0.493113851995043,2051072
0.492957562728872,-935424
0.492801273462701,-3361280
0.492644984196533,-3997440
0.492488694930362,-2943744
0.492332405664193,-1066240
0.492176116398023,912384
0.492019827131854,2564352
0.491863537865683,3555584
0.491707248599512,3782144
0.491550959333344,3468800
0.491394670067173,2779392
0.491238380801004,1535488
0.491082091534834,-265984
0.490925802268663,-1818880
0.490769513002494,-1963008
0.490613223736323,-454400
0.490456934470155,1569280
0.490300645203984,2633984
0.490144355937813,2252800
0.489988066671645,1084416
0.489831777405474,69888
0.489675488139305,-268288
0.489519198873134,175104
0.489362909606966,1327616
0.489206620340795,3018240
0.489050331074624,5010688
0.488894041808456,7052800
0.488737752542285,8761600
0.488581463276116,9487104
0.488425174009945,8630016
0.488268884743775,6317312
0.488112595477606,3545600
0.487956306211435,1365760
0.487800016945267,12800
0.487643727679096,-928768
0.487487438412925,-1684224
0.487331149146756,-2009344
0.487174859880586,-1729024
0.487018570614417,-1116928
0.486862281348246,-579328
0.486705992082076,-265472
0.486549702815907,-166144
0.486393413549736,-311808
0.486237124283567,-652032
0.486080835017397,-951552
0.485924545751228,-1015040
0.485768256485057,-802048
0.485611967218887,-153856
0.485455677952718,1249792
0.485299388686547,3298816
0.485143099420378,5034496
0.484986810154208,5323264
0.484830520888037,3987456
0.484674231621868,2011904
0.484517942355698,685056
0.484361653089529,766208
0.484205363823358,2262784
0.484049074557188,4471296
0.483892785291019,6182400
0.483736496024848,6361600
0.483580206758679,4946176
0.483423917492509,2832640
0.48326762822634,1063936
0.483111338960169,244736
0.482955049693999,594176
0.48279876042783,1972736
0.482642471161659,3656192
0.48248618189549,4633088
0.48232989262932,4546560
0.482173603363149,4051456
0.48201731409698,3929600
0.48186102483081,4170496
0.481704735564641,4293120
0.48154844629847,4209664
0.4813921570323,4199168
0.481235867766131,4219392
0.48107957849996,3880448
0.480923289233791,3120384
0.480766999967621,2365440
0.48061071070145,1901056
0.480454421435281,1568768
0.480298132169111,1236992
0.480141842902942,1074176
0.479985553636771,1074688
0.479829264370602,785920
0.479672975104432,-87808
0.479516685838261,-1138432
0.479360396572092,-1751296
0.479204107305922,-1903616
0.479047818039753,-1961216
0.478891528773582,-1865728
0.478735239507412,-1146880
0.478578950241243,206336
0.478422660975072,1484544
0.478266371708903,2094336
0.478110082442733,2201856
0.477953793176562,2292480
0.477797503910393,2534400
0.477641214644223,2929664
0.477484925378054,3653120
0.477328636111883,4690944
0.477172346845714,5421824
0.477016057579544,5199872
0.476859768313373,4290560
0.476703479047204,3644416
0.476547189781034,3707392
0.476390900514865,4026880
0.476234611248694,4134912
0.476078321982524,4169984
0.475922032716355,4331520
0.475765743450184,4330496
0.475609454184015,3909632
0.475453164917845,3479808
0.475296875651674,3617536
0.475140586385505,4138752
0.474984297119335,4297728
0.474828007853166,3865600
0.474671718586995,3438336
0.474515429320824,3580416
0.474359140054656,4173312
0.474202850788485,4806912
0.474046561522316,5402112
0.473890272256146,6095104
0.473733982989977,6724608
0.473577693723806,6785024
0.473421404457635,5929472
0.473265115191467,4385536
0.473108825925296,2841600
0.472952536659127,1946368
0.472796247392957,1859584
0.472639958126786,2231808
0.472483668860617,2563328
0.472327379594446,2556672
0.472171090328278,2186240
0.472014801062107,1594880
0.471858511795936,964864
0.471702222529768,324864
0.471545933263597,-530432
0.471389643997428,-1701376
0.471233354731257,-2729984
0.471077065465089,-2899968
0.470920776198918,-2215168
0.470764486932747,-1655296
0.470608197666579,-2047488
0.470451908400408,-3023104
0.470295619134239,-3608576
0.470139329868069,-3517440
0.469983040601898,-3155456
0.469826751335729,-2531840
0.469670462069558,-1086464
0.46951417280339,1206272
0.469357883537219,3373824
0.469201594271048,4491264
0.46904530500488,4630272
0.468889015738709,4395264
0.46873272647254,4117760
0.468576437206369,4020224
0.468420147940199,4616704
0.46826385867403,6158080
0.468107569407859,7900160
0.467951280141691,8647680
0.46779499087552,8034048
0.467638701609351,6695680
0.46748241234318,5177856
0.46732612307701,3293952
0.467169833810841,807168
0.46701354454467,-1746688
0.466857255278502,-3320320
0.466700966012331,-3293440
0.46654467674616,-1984768
0.466388387479991,-414208
0.466232098213821,306432
0.466075808947652,-329472
0.465919519681481,-1770752
0.465763230415311,-2742272
0.465606941149142,-2401536
0.465450651882971,-1191168
0.465294362616802,-256256
0.465138073350632,18944
0.464981784084463,451840
0.464825494818292,1800960
0.464669205552122,3507456
0.464512916285953,4273152
0.464356627019782,3740160
0.464200337753613,2896896
0.464044048487443,2675456
0.463887759221272,2816512
0.463731469955103,2502656
0.463575180688933,1572096
0.463418891422764,551168
0.463262602156593,-135424
0.463106312890423,-393728
0.462950023624254,-179712
0.462793734358083,378880
0.462637445091914,796928
0.462481155825744,802560
0.462324866559573,893184
0.462168577293404,1516288
0.462012288027234,1812736
0.461855998761065,222976
0.461699709494894,-3363584
0.461543420228725,-6939136
0.461387130962555,-8342272
0.461230841696384,-7263744
0.461074552430215,-4896768
0.460918263164045,-2351360
0.460761973897876,-123392
0.460605684631705,1422080
0.460449395365535,2001152
0.460293106099366,1851392
0.460136816833195,1701888
0.459980527567026,2212608
